timestamp,ac_kwh,fan_1_kwh,fan_2_kwh,fan_3_kwh,fan_4_kwh,fridge_kwh,hrs_kwh,induction-stove_kwh,iron-box_kwh,light_1_kwh,light_2_kwh,light_3_kwh,light_4_kwh,light_5_kwh,mixi_kwh,tv_kwh,unit_kwh_kwh,washing-machine_kwh,water-pump_kwh,total_kwh
1729706400,0.0002,0.001,0.0069,0.0025,0.0001,0.0339,0.0003,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.0131,0.0002,0.0002,0.0003,0.0002,0.0002,0.0599
1729707300,0.0,0.0011,0.0069,0.0025,0.0001,0.0339,0.0001,0.0003,0.0001,0.0002,0.0002,0.0002,0.0001,0.013,0.0003,0.0003,0.0002,0.0002,0.0002,0.0599
1729708200,0.0001,0.0017,0.0021,0.0057,0.0002,0.0348,0.0003,0.0003,0.0001,0.0002,0.0001,0.0002,0.0002,0.0136,0.0001,0.0001,0.0001,0.0002,0.0002,0.0603
1729709100,0.0001,0.0017,0.0022,0.0055,0.0003,0.0349,0.0003,0.0003,0.0001,0.0002,0.0,0.0001,0.0001,0.0134,0.0003,0.0003,0.0003,0.0001,0.0002,0.0604
1729710000,0.0001,0.0016,0.0022,0.0055,0.0002,0.0349,0.0002,0.0001,0.0001,0.0001,0.0,0.0002,0.0,0.0135,0.0001,0.0001,0.0001,0.0001,0.0001,0.0592
1729710900,0.0001,0.0016,0.0021,0.0056,0.0002,0.0347,0.0003,0.0002,0.0001,0.0002,0.0,0.0002,0.0001,0.0135,0.0002,0.0,0.0001,0.0001,0.0003,0.0596
1729711800,0.0001,0.0018,0.0022,0.0056,0.0003,0.035,0.0002,0.0003,0.0002,0.0001,0.0002,0.0002,0.0002,0.0134,0.0001,0.0002,0.0002,0.0001,0.0002,0.0606
1729712700,0.0002,0.0017,0.0022,0.0057,0.0003,0.0349,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0002,0.0135,0.0001,0.0,0.0001,0.0002,0.0002,0.0602
1729713600,0.0002,0.0017,0.0022,0.0057,0.0002,0.0348,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0002,0.0134,0.0003,0.0001,0.0001,0.0002,0.0002,0.0601
1729714500,0.0003,0.0017,0.0021,0.0055,0.0002,0.0348,0.0001,0.0003,0.0002,0.0001,0.0001,0.0002,0.0002,0.0134,0.0003,0.0001,0.0002,0.0001,0.0002,0.0601
1729715400,0.0001,0.0016,0.0021,0.0057,0.0001,0.0348,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0002,0.0135,0.0002,0.0,0.0002,0.0001,0.0002,0.0596
1729716300,0.0001,0.0017,0.0023,0.0057,0.0001,0.0349,0.0003,0.0001,0.0002,0.0001,0.0002,0.0001,0.0001,0.0134,0.0002,0.0002,0.0003,0.0001,0.0002,0.0603
1729717200,0.0002,0.0017,0.0022,0.0055,0.0002,0.0347,0.0001,0.0002,0.0003,0.0001,0.0001,0.0001,0.0002,0.0134,0.0002,0.0001,0.0003,0.0002,0.0003,0.0601
1729718100,0.0002,0.0017,0.0023,0.0055,0.0003,0.0348,0.0001,0.0002,0.0001,0.0002,0.0001,0.0002,0.0002,0.0135,0.0001,0.0002,0.0002,0.0001,0.0002,0.0602
1729719000,0.0002,0.0017,0.0022,0.0057,0.0002,0.0348,0.0002,0.0001,0.0002,0.0002,0.0001,0.0001,0.0001,0.0134,0.0001,0.0001,0.0002,0.0001,0.0001,0.0598
1729719900,0.0001,0.0017,0.0021,0.0056,0.0003,0.0349,0.0002,0.0002,0.0001,0.0002,0.0001,0.0002,0.0002,0.0134,0.0002,0.0002,0.0001,0.0002,0.0003,0.0603
1729720800,0.0002,0.0018,0.0022,0.0056,0.0003,0.0349,0.0002,0.0003,0.0002,0.0002,0.0001,0.0001,0.0002,0.0133,0.0002,0.0001,0.0002,0.0001,0.0002,0.0604
1729721700,0.0002,0.0018,0.0022,0.0056,0.0001,0.0348,0.0001,0.0002,0.0002,0.0001,0.0,0.0001,0.0001,0.0134,0.0002,0.0002,0.0001,0.0002,0.0003,0.0599
1729722600,0.0002,0.0017,0.0023,0.0055,0.0002,0.0349,0.0003,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0134,0.0002,0.0001,0.0002,0.0002,0.0002,0.0601
1729723500,0.0002,0.0016,0.0021,0.0057,0.0002,0.0347,0.0001,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0134,0.0002,0.0,0.0002,0.0002,0.0002,0.0598
1729724400,0.0002,0.0017,0.0023,0.0056,0.0001,0.0349,0.0003,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0136,0.0002,0.0001,0.0002,0.0001,0.0002,0.0601
1729725300,0.0002,0.0016,0.0021,0.0056,0.0001,0.0348,0.0001,0.0001,0.0003,0.0001,0.0001,0.0002,0.0002,0.0136,0.0002,0.0003,0.0003,0.0002,0.0001,0.0602
1729726200,0.0001,0.0018,0.0021,0.0056,0.0001,0.0349,0.0003,0.0002,0.0002,0.0001,0.0001,0.0002,0.0001,0.0135,0.0001,0.0002,0.0003,0.0001,0.0003,0.0603
1729727100,0.0002,0.0017,0.0021,0.0056,0.0002,0.0349,0.0003,0.0002,0.0001,0.0001,0.0001,0.0002,0.0002,0.0134,0.0001,0.0001,0.0001,0.0001,0.0002,0.0599
1729728000,0.0002,0.0017,0.0021,0.0055,0.0001,0.0349,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0136,0.0002,0.0002,0.0001,0.0002,0.0003,0.06
1729728900,0.0,0.0017,0.0021,0.0057,0.0001,0.0348,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0136,0.0001,0.0001,0.0002,0.0001,0.0003,0.0599
1729729800,0.0001,0.0046,0.0062,0.0015,0.0061,0.022,0.0001,0.0325,0.0143,0.0014,0.0008,0.0007,0.002,0.0001,0.0018,0.0001,0.0002,0.0008,0.0106,0.1059
1729730700,0.0002,0.0047,0.0061,0.0017,0.0061,0.022,0.0002,0.0325,0.0144,0.0014,0.0009,0.0008,0.0019,0.0001,0.0017,0.0002,0.0002,0.0008,0.0106,0.1065
1729731600,0.0002,0.0045,0.0061,0.0017,0.0061,0.0222,0.0002,0.0323,0.0142,0.0016,0.0009,0.0008,0.002,0.0001,0.0018,0.0001,0.0002,0.0008,0.0107,0.1065
1729732500,0.0002,0.0045,0.0063,0.0016,0.0059,0.022,0.0003,0.0324,0.0142,0.0014,0.0008,0.0007,0.0019,0.0002,0.0017,0.0002,0.0002,0.0007,0.0108,0.106
1729733400,0.0,0.0046,0.0061,0.0017,0.0061,0.0219,0.0002,0.0324,0.0144,0.0015,0.0009,0.0008,0.002,0.0003,0.0018,0.0001,0.0001,0.0007,0.0106,0.1062
1729734300,0.0001,0.0046,0.0061,0.0017,0.0061,0.022,0.0001,0.0324,0.0144,0.0015,0.0009,0.0008,0.002,0.0001,0.0018,0.0001,0.0001,0.0009,0.0108,0.1065
1729735200,0.0003,0.0046,0.0063,0.0016,0.0061,0.022,0.0002,0.0324,0.0143,0.0015,0.0009,0.0008,0.002,0.0001,0.0018,0.0002,0.0001,0.0007,0.0108,0.1067
1729736100,0.0002,0.0047,0.0062,0.0017,0.0061,0.022,0.0001,0.0324,0.0143,0.0015,0.0009,0.0008,0.0019,0.0002,0.0018,0.0001,0.0002,0.0007,0.0107,0.1065
1729737000,0.0002,0.0046,0.0061,0.0017,0.0061,0.0221,0.0003,0.0325,0.0142,0.0016,0.0008,0.0008,0.002,0.0003,0.0018,0.0001,0.0003,0.0008,0.0108,0.1071
1729737900,0.0002,0.0047,0.0063,0.0016,0.006,0.022,0.0001,0.0324,0.0144,0.0016,0.0009,0.0007,0.002,0.0002,0.0017,0.0001,0.0003,0.0007,0.0108,0.1067
1729738800,0.0001,0.0046,0.0063,0.0016,0.0059,0.0221,0.0001,0.0323,0.0142,0.0015,0.0008,0.0008,0.0019,0.0001,0.0018,0.0001,0.0,0.0009,0.0108,0.1059
1729739700,0.0002,0.0046,0.0062,0.0015,0.006,0.0219,0.0003,0.0324,0.0144,0.0015,0.0009,0.0008,0.002,0.0002,0.0018,0.0002,0.0002,0.0008,0.0108,0.1067
1729740600,0.0001,0.0046,0.0062,0.0017,0.0061,0.0222,0.0001,0.0324,0.0143,0.0015,0.0008,0.0008,0.002,0.0001,0.0017,0.0002,0.0001,0.0008,0.0106,0.1063
1729741500,0.0001,0.0047,0.0061,0.0016,0.0061,0.022,0.0002,0.0323,0.0143,0.0014,0.0009,0.0008,0.0019,0.0001,0.0019,0.0001,0.0,0.0007,0.0107,0.1059
1729742400,0.0001,0.0046,0.0063,0.0017,0.0061,0.0221,0.0002,0.0323,0.0143,0.0015,0.0009,0.0008,0.0018,0.0003,0.0018,0.0002,0.0003,0.0008,0.0107,0.1068
1729743300,0.0001,0.0047,0.0063,0.0016,0.0061,0.0219,0.0001,0.0324,0.0142,0.0014,0.0008,0.0007,0.0018,0.0002,0.0018,0.0001,0.0003,0.0008,0.0106,0.1059
1729744200,0.0003,0.0046,0.0061,0.0017,0.0061,0.0221,0.0001,0.0324,0.0144,0.0014,0.0009,0.0007,0.002,0.0003,0.0017,0.0001,0.0002,0.0009,0.0107,0.1067
1729745100,0.0003,0.0047,0.0061,0.0016,0.0061,0.022,0.0001,0.0324,0.0142,0.0015,0.0009,0.0007,0.002,0.0001,0.0017,0.0002,0.0003,0.0007,0.0106,0.1062
1729746000,0.0001,0.0046,0.0061,0.0017,0.0061,0.0221,0.0003,0.0323,0.0142,0.0015,0.0008,0.0007,0.0019,0.0001,0.0018,0.0003,0.0001,0.0008,0.0108,0.1063
1729746900,0.0002,0.0046,0.0061,0.0017,0.0059,0.0221,0.0001,0.0325,0.0142,0.0014,0.0008,0.0008,0.0019,0.0001,0.0019,0.0002,0.0003,0.0008,0.0106,0.1062
1729747800,0.0003,0.0046,0.0063,0.0017,0.0061,0.022,0.0001,0.0323,0.0144,0.0016,0.0009,0.0007,0.0019,0.0002,0.0019,0.0001,0.0001,0.0008,0.0106,0.1066
1729748700,0.0002,0.0046,0.0062,0.0016,0.0061,0.0219,0.0002,0.0323,0.0142,0.0015,0.0008,0.0009,0.0019,0.0002,0.0018,0.0002,0.0001,0.0008,0.0108,0.1063
1729749600,0.0001,0.0046,0.0061,0.0016,0.0061,0.0221,0.0002,0.0323,0.0143,0.0016,0.0009,0.0008,0.0019,0.0001,0.0017,0.0001,0.0002,0.0008,0.0107,0.1062
1729750500,0.0001,0.0047,0.0061,0.0015,0.006,0.0221,0.0002,0.0324,0.0144,0.0015,0.0008,0.0008,0.0021,0.0001,0.0019,0.0003,0.0002,0.0007,0.0106,0.1065
1729751400,0.0002,0.0048,0.0062,0.0016,0.006,0.0222,0.0003,0.0323,0.0142,0.0015,0.0008,0.0008,0.0019,0.0002,0.0018,0.0002,0.0001,0.0008,0.0106,0.1065
1729752300,0.0002,0.0046,0.0061,0.0016,0.006,0.0221,0.0003,0.0323,0.0144,0.0015,0.0009,0.0008,0.0019,0.0002,0.0017,0.0001,0.0002,0.0007,0.0107,0.1063
1729753200,0.0002,0.0047,0.0063,0.0017,0.006,0.022,0.0003,0.0324,0.0143,0.0016,0.0009,0.0007,0.0021,0.0001,0.0017,0.0001,0.0001,0.0007,0.0106,0.1065
1729754100,0.0001,0.0046,0.0062,0.0017,0.006,0.0219,0.0003,0.0324,0.0144,0.0016,0.0009,0.0008,0.0019,0.0001,0.0017,0.0002,0.0001,0.0008,0.0107,0.1064
1729755000,0.0001,0.0046,0.0061,0.0016,0.0059,0.0219,0.0003,0.0323,0.0143,0.0016,0.001,0.0007,0.002,0.0002,0.0018,0.0003,0.0003,0.0007,0.0107,0.1064
1729755900,0.0002,0.0047,0.0063,0.0017,0.006,0.022,0.0002,0.0324,0.0144,0.0014,0.0009,0.0008,0.002,0.0002,0.0017,0.0001,0.0002,0.0007,0.0108,0.1067
1729756800,0.0001,0.0045,0.0062,0.0015,0.0061,0.022,0.0003,0.0324,0.0144,0.0015,0.0008,0.0007,0.0018,0.0001,0.0018,0.0395,0.0002,0.0007,0.0106,0.1452
1729757700,0.0001,0.0047,0.0062,0.0017,0.006,0.0221,0.0002,0.0324,0.0142,0.0016,0.0008,0.0008,0.0021,0.0001,0.0018,0.0395,0.0001,0.0007,0.0107,0.1458
1729758600,0.0001,0.0046,0.0061,0.0016,0.006,0.022,0.0001,0.0324,0.0142,0.0014,0.0009,0.0007,0.0019,0.0002,0.0017,0.0003,0.0003,0.0008,0.0106,0.1059
1729759500,0.0002,0.0047,0.0061,0.0016,0.006,0.0219,0.0002,0.0324,0.0143,0.0014,0.0009,0.0007,0.002,0.0002,0.0018,0.0001,0.0001,0.0007,0.0108,0.1061
1729760400,0.0003,0.0046,0.0063,0.0017,0.006,0.0221,0.0001,0.0323,0.0144,0.0014,0.0008,0.0007,0.002,0.0001,0.0018,0.0001,0.0002,0.0007,0.0107,0.1063
1729761300,0.0001,0.0047,0.0063,0.0015,0.006,0.0221,0.0001,0.0325,0.0143,0.0014,0.0008,0.0008,0.0021,0.0001,0.0017,0.0002,0.0002,0.0007,0.0106,0.1062
1729762200,0.0002,0.0047,0.0062,0.0017,0.006,0.022,0.0003,0.0324,0.0142,0.0015,0.0009,0.0007,0.0019,0.0001,0.0019,0.0001,0.0001,0.0008,0.0107,0.1064
1729763100,0.0002,0.0047,0.0062,0.0017,0.0061,0.0221,0.0002,0.0324,0.0144,0.0015,0.0008,0.0007,0.0021,0.0002,0.0017,0.0001,0.0002,0.0008,0.0107,0.1068
1729764000,0.0,0.0046,0.0062,0.0017,0.006,0.0221,0.0001,0.0323,0.0143,0.0015,0.0009,0.0008,0.002,0.0001,0.0018,0.0002,0.0002,0.0008,0.0107,0.1063
1729764900,0.0003,0.0045,0.0062,0.0016,0.006,0.022,0.0001,0.0323,0.0143,0.0015,0.0009,0.0008,0.002,0.0001,0.0019,0.0037,0.0002,0.0008,0.0106,0.1098
1729765800,0.0002,0.0046,0.0062,0.0017,0.006,0.0221,0.0001,0.0325,0.0143,0.0015,0.0007,0.0007,0.0019,0.0003,0.0017,0.0092,0.0001,0.0008,0.0106,0.1152
1729766700,0.0002,0.0046,0.0061,0.0016,0.0061,0.0221,0.0002,0.0323,0.0143,0.0014,0.0008,0.0008,0.002,0.0002,0.0017,0.0091,0.0002,0.0007,0.0108,0.1152
1729767600,0.0001,0.0047,0.0061,0.0017,0.0061,0.022,0.0002,0.0323,0.0144,0.0015,0.0008,0.0007,0.002,0.0001,0.0018,0.009,0.0002,0.0007,0.0108,0.1152
1729768500,0.0002,0.0046,0.0062,0.0016,0.0061,0.0221,0.0003,0.0325,0.0143,0.0015,0.0008,0.0008,0.0019,0.0002,0.0018,0.009,0.0002,0.0008,0.0108,0.1157
1729769400,0.0001,0.0047,0.0062,0.0017,0.006,0.022,0.0001,0.0323,0.0142,0.0016,0.0009,0.0008,0.002,0.0002,0.0018,0.0002,0.0002,0.0007,0.0108,0.1065
1729770300,0.0001,0.0047,0.0062,0.0016,0.0061,0.0221,0.0003,0.0325,0.0142,0.0015,0.0009,0.0007,0.002,0.0002,0.0017,0.0001,0.0001,0.0008,0.0107,0.1065
1729771200,0.0001,0.0045,0.0062,0.0016,0.006,0.022,0.0003,0.0323,0.0142,0.0015,0.0009,0.0007,0.0018,0.0001,0.0017,0.0001,0.0003,0.0007,0.0107,0.1057
1729772100,0.0001,0.0048,0.0062,0.0016,0.006,0.0221,0.0001,0.0325,0.0144,0.0015,0.0008,0.0008,0.0019,0.0002,0.0017,0.0001,0.0003,0.0008,0.0108,0.1067
1729773000,0.0644,0.0125,0.0147,0.0073,0.008,0.0417,0.0002,0.0188,0.0161,0.0005,0.0025,0.0034,0.0008,0.0019,0.0212,0.0346,0.0002,0.0013,0.0069,0.257
1729773900,0.0646,0.0124,0.0146,0.0072,0.0079,0.0418,0.0002,0.0187,0.0161,0.0006,0.0024,0.0034,0.0007,0.002,0.0212,0.0346,0.0002,0.0014,0.0069,0.2569
1729774800,0.0643,0.0126,0.0147,0.0074,0.0081,0.0417,0.0002,0.0188,0.0161,0.0006,0.0023,0.0033,0.0007,0.0018,0.0211,0.0001,0.0002,0.0013,0.0068,0.2221
1729775700,0.0645,0.0125,0.0147,0.0073,0.008,0.0417,0.0002,0.0187,0.0162,0.0007,0.0024,0.0034,0.0007,0.0019,0.0213,0.0002,0.0001,0.0013,0.0069,0.2227
1729776600,0.0645,0.0124,0.0146,0.0074,0.0081,0.0417,0.0001,0.0187,0.0161,0.0005,0.0024,0.0032,0.0009,0.0018,0.0212,0.0003,0.0001,0.0014,0.007,0.2224
1729777500,0.0645,0.0125,0.0146,0.0074,0.0079,0.0418,0.0001,0.0187,0.0162,0.0006,0.0024,0.0033,0.0008,0.0019,0.0213,0.0001,0.0003,0.0013,0.0068,0.2225
1729778400,0.0644,0.0124,0.0148,0.0074,0.0079,0.0418,0.0001,0.0187,0.0162,0.0006,0.0023,0.0033,0.0008,0.0019,0.0212,0.0003,0.0002,0.0013,0.0069,0.2225
1729779300,0.0644,0.0124,0.0145,0.0073,0.008,0.0417,0.0002,0.0188,0.0162,0.0006,0.0025,0.0032,0.0007,0.0017,0.0213,0.006,0.0002,0.0014,0.0068,0.2279
1729780200,0.0644,0.0123,0.0147,0.0074,0.008,0.0417,0.0001,0.0188,0.0161,0.0006,0.0025,0.0032,0.0008,0.0018,0.0212,0.0145,0.0002,0.0013,0.0068,0.2364
1729781100,0.0644,0.0124,0.0148,0.0073,0.0081,0.0417,0.0002,0.0186,0.0162,0.0005,0.0024,0.0034,0.0008,0.0019,0.0212,0.0146,0.0002,0.0012,0.0068,0.2367
1729782000,0.0645,0.0125,0.0146,0.0073,0.0079,0.0418,0.0001,0.0187,0.0162,0.0006,0.0024,0.0034,0.0007,0.002,0.0212,0.0002,0.0002,0.0014,0.0069,0.2226
1729782900,0.0644,0.0125,0.0146,0.0074,0.0079,0.0417,0.0002,0.0187,0.0162,0.0005,0.0023,0.0032,0.0008,0.0019,0.0212,0.0002,0.0001,0.0013,0.0067,0.2218
1729783800,0.0644,0.0124,0.0146,0.0074,0.008,0.0419,0.0003,0.0187,0.0163,0.0007,0.0024,0.0033,0.0008,0.0019,0.0213,0.0003,0.0001,0.0014,0.0068,0.223
1729784700,0.0645,0.0125,0.0147,0.0073,0.0079,0.0417,0.0002,0.0188,0.0162,0.0007,0.0024,0.0033,0.0007,0.0018,0.0211,0.0003,0.0003,0.0013,0.007,0.2227
1729785600,0.0644,0.0126,0.0145,0.0072,0.008,0.0418,0.0002,0.0188,0.0162,0.0005,0.0025,0.0034,0.0007,0.0017,0.0212,0.0003,0.0002,0.0013,0.0068,0.2223
1729786500,0.0645,0.0125,0.0147,0.0072,0.0079,0.0417,0.0001,0.0188,0.0162,0.0005,0.0024,0.0034,0.0009,0.0018,0.0211,0.0001,0.0003,0.0014,0.0069,0.2224
1729787400,0.0001,0.0018,0.0022,0.0056,0.0002,0.0349,0.0001,0.0001,0.0002,0.0001,0.0002,0.0003,0.0001,0.0135,0.0002,0.0001,0.0002,0.0002,0.0001,0.0602
1729788300,0.0001,0.0018,0.0022,0.0056,0.0003,0.0348,0.0001,0.0003,0.0002,0.0002,0.0001,0.0001,0.0001,0.0134,0.0002,0.0002,0.0003,0.0002,0.0001,0.0603
1729789200,0.0001,0.0019,0.0021,0.0056,0.0001,0.0349,0.0002,0.0001,0.0001,0.0002,0.0001,0.0002,0.0002,0.0135,0.0001,0.0002,0.0002,0.0001,0.0002,0.0601
1729790100,0.0001,0.0017,0.0023,0.0056,0.0003,0.0349,0.0001,0.0002,0.0001,0.0,0.0002,0.0002,0.0002,0.0134,0.0002,0.0002,0.0001,0.0001,0.0002,0.0601
1729791000,0.0002,0.0017,0.0021,0.0055,0.0002,0.0349,0.0002,0.0001,0.0003,0.0002,0.0001,0.0002,0.0002,0.0134,0.0002,0.0002,0.0001,0.0001,0.0001,0.06
1729791900,0.0003,0.0017,0.0022,0.0056,0.0003,0.0347,0.0002,0.0003,0.0001,0.0001,0.0001,0.0001,0.0002,0.0135,0.0001,0.0003,0.0003,0.0001,0.0002,0.0604
1729792800,0.0003,0.0016,0.0021,0.0057,0.0002,0.0349,0.0001,0.0002,0.0002,0.0002,0.0,0.0001,0.0001,0.0136,0.0002,0.0002,0.0002,0.0002,0.0003,0.0604
1729793700,0.0002,0.0016,0.0021,0.0055,0.0001,0.0348,0.0003,0.0002,0.0003,0.0002,0.0001,0.0001,0.0002,0.0135,0.0001,0.0001,0.0002,0.0001,0.0003,0.06
1729794600,0.0001,0.0075,0.0061,0.0006,0.0003,0.0321,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002,0.0002,0.0133,0.0001,0.0003,0.0003,0.0001,0.0002,0.0621
1729795500,0.0001,0.0075,0.0061,0.0007,0.0001,0.0321,0.0002,0.0001,0.0001,0.0002,0.0001,0.0002,0.0,0.0133,0.0001,0.0001,0.0002,0.0002,0.0001,0.0615
1729796400,0.0003,0.0077,0.0061,0.0007,0.0002,0.0321,0.0003,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0133,0.0002,0.0002,0.0002,0.0001,0.0003,0.0624
1729797300,0.0002,0.0075,0.006,0.0006,0.0001,0.0321,0.0002,0.0001,0.0002,0.0002,0.0002,0.0001,0.0002,0.0132,0.0003,0.0002,0.0002,0.0001,0.0001,0.0618
1729798200,0.0002,0.0076,0.006,0.0006,0.0001,0.0322,0.0002,0.0001,0.0001,0.0002,0.0002,0.0002,0.0001,0.0133,0.0002,0.0001,0.0003,0.0001,0.0002,0.062
1729799100,0.0001,0.0075,0.0059,0.0006,0.0001,0.0321,0.0003,0.0002,0.0002,0.0001,0.0001,0.0002,0.0002,0.0132,0.0002,0.0003,0.0001,0.0002,0.0,0.0616
1729800000,0.0001,0.0075,0.0059,0.0006,0.0003,0.032,0.0002,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0132,0.0001,0.0001,0.0003,0.0,0.0002,0.0613
1729800900,0.0003,0.0075,0.006,0.0007,0.0001,0.0321,0.0001,0.0001,0.0002,0.0002,0.0001,0.0003,0.0001,0.0131,0.0002,0.0002,0.0002,0.0002,0.0002,0.0619
1729801800,0.0001,0.0076,0.0061,0.0008,0.0002,0.032,0.0001,0.0002,0.0002,0.0001,0.0001,0.0001,0.0002,0.0133,0.0001,0.0001,0.0002,0.0002,0.0001,0.0618
1729802700,0.0001,0.0075,0.006,0.0006,0.0001,0.0323,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002,0.0002,0.0133,0.0001,0.0003,0.0001,0.0001,0.0002,0.0618
1729803600,0.0001,0.0076,0.006,0.0006,0.0002,0.0322,0.0002,0.0001,0.0001,0.0002,0.0,0.0002,0.0001,0.0132,0.0001,0.0001,0.0002,0.0002,0.0002,0.0616
1729804500,0.0002,0.0075,0.006,0.0006,0.0003,0.0321,0.0001,0.0001,0.0002,0.0002,0.0001,0.0001,0.0001,0.0133,0.0002,0.0001,0.0002,0.0001,0.0003,0.0618
1729805400,0.0002,0.0076,0.006,0.0008,0.0003,0.0321,0.0002,0.0001,0.0002,0.0,0.0002,0.0002,0.0001,0.0133,0.0003,0.0002,0.0003,0.0,0.0002,0.0623
1729806300,0.0002,0.0077,0.006,0.0007,0.0002,0.0322,0.0002,0.0001,0.0003,0.0,0.0002,0.0001,0.0002,0.0133,0.0,0.0002,0.0001,0.0001,0.0001,0.0619
1729807200,0.0001,0.0076,0.0061,0.0006,0.0002,0.0321,0.0002,0.0003,0.0002,0.0001,0.0001,0.0002,0.0001,0.0131,0.0001,0.0002,0.0002,0.0002,0.0001,0.0618
1729808100,0.0002,0.0076,0.006,0.0006,0.0002,0.0321,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0001,0.0132,0.0001,0.0001,0.0001,0.0001,0.0003,0.0617
1729809000,0.0003,0.0076,0.006,0.0007,0.0001,0.0321,0.0001,0.0001,0.0003,0.0002,0.0001,0.0002,0.0002,0.0133,0.0003,0.0001,0.0001,0.0001,0.0001,0.062
1729809900,0.0001,0.0075,0.006,0.0007,0.0002,0.0321,0.0002,0.0001,0.0003,0.0001,0.0002,0.0001,0.0001,0.0133,0.0002,0.0001,0.0003,0.0002,0.0002,0.062
1729810800,0.0001,0.0076,0.0059,0.0005,0.0002,0.0322,0.0001,0.0003,0.0002,0.0001,0.0001,0.0002,0.0001,0.0134,0.0002,0.0001,0.0001,0.0001,0.0001,0.0616
1729811700,0.0003,0.0075,0.006,0.0007,0.0003,0.0321,0.0001,0.0001,0.0003,0.0002,0.0002,0.0003,0.0001,0.0132,0.0003,0.0001,0.0001,0.0001,0.0001,0.0621
1729812600,0.0,0.0077,0.0061,0.0006,0.0002,0.0322,0.0001,0.0003,0.0002,0.0001,0.0001,0.0001,0.0001,0.0132,0.0001,0.0001,0.0001,0.0001,0.0003,0.0617
1729813500,0.0003,0.0077,0.0059,0.0007,0.0002,0.0322,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0003,0.0132,0.0001,0.0002,0.0003,0.0001,0.0003,0.0625
1729814400,0.0002,0.0076,0.0061,0.0007,0.0001,0.0323,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0002,0.0133,0.0002,0.0002,0.0001,0.0002,0.0002,0.0624
1729815300,0.0002,0.0075,0.006,0.0007,0.0001,0.0322,0.0003,0.0003,0.0002,0.0001,0.0001,0.0003,0.0,0.0131,0.0001,0.0001,0.0002,0.0001,0.0001,0.0617
1729816200,0.0002,0.0012,0.0007,0.0051,0.0049,0.0205,0.0001,0.0043,0.0105,0.001,0.0002,0.0015,0.0016,0.0002,0.0057,0.0003,0.0002,0.0002,0.017,0.0754
1729817100,0.0,0.0012,0.0008,0.0052,0.005,0.0205,0.0001,0.0044,0.0104,0.0011,0.0002,0.0014,0.0016,0.0002,0.0056,0.0003,0.0002,0.0004,0.017,0.0756
1729818000,0.0001,0.0014,0.0008,0.0053,0.0049,0.0205,0.0003,0.0044,0.0104,0.0012,0.0002,0.0015,0.0015,0.0,0.0057,0.0003,0.0002,0.0003,0.017,0.076
1729818900,0.0001,0.0012,0.0008,0.0052,0.0049,0.0206,0.0002,0.0044,0.0104,0.0011,0.0001,0.0014,0.0015,0.0002,0.0057,0.0001,0.0003,0.0003,0.017,0.0755
1729819800,0.0001,0.0014,0.0007,0.0052,0.0048,0.0203,0.0001,0.0042,0.0104,0.0011,0.0001,0.0015,0.0016,0.0002,0.0056,0.0002,0.0003,0.0002,0.0169,0.0749
1729820700,0.0002,0.0013,0.0008,0.0052,0.0048,0.0206,0.0002,0.0043,0.0103,0.0011,0.0002,0.0014,0.0015,0.0002,0.0056,0.0001,0.0003,0.0003,0.017,0.0754
1729821600,0.0002,0.0012,0.0007,0.0052,0.005,0.0205,0.0001,0.0042,0.0105,0.0011,0.0001,0.0015,0.0015,0.0001,0.0057,0.0001,0.0001,0.0003,0.0171,0.0752
1729822500,0.0003,0.0013,0.0008,0.0052,0.0049,0.0203,0.0002,0.0043,0.0104,0.0011,0.0002,0.0015,0.0016,0.0001,0.0056,0.0002,0.0002,0.0004,0.0171,0.0757
1729823400,0.0001,0.0013,0.0007,0.0051,0.0049,0.0206,0.0003,0.0042,0.0103,0.0012,0.0002,0.0015,0.0015,0.0001,0.0057,0.0002,0.0003,0.0003,0.017,0.0755
1729824300,0.0003,0.0013,0.0008,0.0053,0.0049,0.0206,0.0003,0.0042,0.0104,0.0011,0.0001,0.0015,0.0015,0.0001,0.0057,0.0001,0.0001,0.0003,0.017,0.0756
1729825200,0.0002,0.0012,0.0009,0.0051,0.0048,0.0205,0.0001,0.0044,0.0105,0.001,0.0002,0.0014,0.0016,0.0002,0.0057,0.0001,0.0001,0.0002,0.0171,0.0753
